game_pk,game_type,season,team_id,opp_team_id,home_away,game_date1,game_date2,status_code,game_number,scheduled_innings,score,opp_score,game_date,season_number,games_remaining,rs,ra,wins,losses,innings_played
631631,R,2020,182,181,home,2020-08-10 23:30:00+00:00,,S,1,9,,,2020-08-10 23:30:00+00:00,,,,,,,
631646,R,2020,182,181,home,2020-08-11 23:30:00+00:00,,S,1,9,,,2020-08-11 23:30:00+00:00,,,,,,,
631648,R,2020,182,181,home,2020-08-12 23:30:00+00:00,,S,1,9,,,2020-08-12 23:30:00+00:00,,,,,,,
631650,R,2020,182,181,home,2020-08-13 20:30:00+00:00,,S,1,9,,,2020-08-13 20:30:00+00:00,,,,,,,
631196,R,2020,182,187,away,2020-08-14 23:05:00+00:00,,S,1,9,,,2020-08-14 23:05:00+00:00,,,,,,,
631197,R,2020,182,187,away,2020-08-15 23:07:00+00:00,,S,1,9,,,2020-08-15 23:07:00+00:00,,,,,,,
631198,R,2020,182,187,away,2020-08-16 23:08:00+00:00,,S,1,9,,,2020-08-16 23:08:00+00:00,,,,,,,
631199,R,2020,182,187,away,2020-08-17 23:05:00+00:00,,S,1,9,,,2020-08-17 23:05:00+00:00,,,,,,,
631651,R,2020,182,186,home,2020-08-18 23:30:00+00:00,,S,1,9,,,2020-08-18 23:30:00+00:00,,,,,,,
631652,R,2020,182,186,home,2020-08-19 17:35:00+00:00,,S,1,9,,,2020-08-19 17:35:00+00:00,,,,,,,
631684,R,2020,182,189,away,2020-08-20 23:35:00+00:00,,S,1,9,,,2020-08-20 23:35:00+00:00,,,,,,,
631665,R,2020,182,189,away,2020-08-21 23:35:00+00:00,,S,1,9,,,2020-08-21 23:35:00+00:00,,,,,,,
631667,R,2020,182,189,away,2020-08-22 23:35:00+00:00,,S,1,9,,,2020-08-22 23:35:00+00:00,,,,,,,
631670,R,2020,182,189,away,2020-08-23 17:05:00+00:00,,S,1,9,,,2020-08-23 17:05:00+00:00,,,,,,,
630862,R,2020,182,185,away,2020-08-25 22:37:00+00:00,,S,1,9,,,2020-08-25 22:37:00+00:00,,,,,,,
630863,R,2020,182,185,away,2020-08-26 22:37:00+00:00,,S,1,9,,,2020-08-26 22:37:00+00:00,,,,,,,
630865,R,2020,182,185,away,2020-08-27 22:37:00+00:00,,S,1,9,,,2020-08-27 22:37:00+00:00,,,,,,,
631653,R,2020,182,180,home,2020-08-28 23:30:00+00:00,,S,1,9,,,2020-08-28 23:30:00+00:00,,,,,,,
631654,R,2020,182,180,home,2020-08-29 23:30:00+00:00,,S,1,9,,,2020-08-29 23:30:00+00:00,,,,,,,
631655,R,2020,182,180,home,2020-08-30 17:35:00+00:00,,S,1,9,,,2020-08-30 17:35:00+00:00,,,,,,,
631656,R,2020,182,164,home,2020-08-31 23:30:00+00:00,,S,1,9,,,2020-08-31 23:30:00+00:00,,,,,,,
631657,R,2020,182,164,home,2020-09-01 23:30:00+00:00,,S,1,9,,,2020-09-01 23:30:00+00:00,,,,,,,
631624,R,2020,182,164,home,2020-09-02 23:30:00+00:00,,S,1,9,,,2020-09-02 23:30:00+00:00,,,,,,,
631614,R,2020,182,185,home,2020-09-03 23:30:00+00:00,,S,1,9,,,2020-09-03 23:30:00+00:00,,,,,,,
631649,R,2020,182,185,home,2020-09-04 23:30:00+00:00,,S,1,9,,,2020-09-04 23:30:00+00:00,,,,,,,
631625,R,2020,182,185,home,2020-09-05 23:30:00+00:00,,S,1,9,,,2020-09-05 23:30:00+00:00,,,,,,,
631626,R,2020,182,185,home,2020-09-06 17:35:00+00:00,,S,1,9,,,2020-09-06 17:35:00+00:00,,,,,,,
631152,R,2020,182,186,away,2020-09-08 03:33:00+00:00,,S,2,7,,,2020-09-08 03:33:00+00:00,,,,,,,
631149,R,2020,182,186,away,2020-09-08 20:05:00+00:00,,S,1,7,,,2020-09-08 20:05:00+00:00,,,,,,,
630957,R,2020,182,181,away,2020-09-10 22:40:00+00:00,,S,1,9,,,2020-09-10 22:40:00+00:00,,,,,,,
630958,R,2020,182,181,away,2020-09-11 22:40:00+00:00,,S,1,9,,,2020-09-11 22:40:00+00:00,,,,,,,
630959,R,2020,182,181,away,2020-09-12 22:40:00+00:00,,S,1,9,,,2020-09-12 22:40:00+00:00,,,,,,,
630947,R,2020,182,181,away,2020-09-13 17:10:00+00:00,,S,1,9,,,2020-09-13 17:10:00+00:00,,,,,,,
631314,R,2020,182,162,away,2020-09-15 22:40:00+00:00,,S,1,9,,,2020-09-15 22:40:00+00:00,,,,,,,
631315,R,2020,182,162,away,2020-09-16 22:40:00+00:00,,S,1,9,,,2020-09-16 22:40:00+00:00,,,,,,,
631313,R,2020,182,162,away,2020-09-17 17:10:00+00:00,,S,1,9,,,2020-09-17 17:10:00+00:00,,,,,,,
631627,R,2020,182,187,home,2020-09-18 23:30:00+00:00,,S,1,9,,,2020-09-18 23:30:00+00:00,,,,,,,
631628,R,2020,182,187,home,2020-09-19 23:30:00+00:00,,S,1,9,,,2020-09-19 23:30:00+00:00,,,,,,,
631635,R,2020,182,187,home,2020-09-20 17:35:00+00:00,,S,1,9,,,2020-09-20 17:35:00+00:00,,,,,,,
631636,R,2020,182,189,home,2020-09-22 23:30:00+00:00,,S,1,9,,,2020-09-22 23:30:00+00:00,,,,,,,
631637,R,2020,182,189,home,2020-09-23 23:30:00+00:00,,S,1,9,,,2020-09-23 23:30:00+00:00,,,,,,,
631640,R,2020,182,189,home,2020-09-24 23:30:00+00:00,,S,1,9,,,2020-09-24 23:30:00+00:00,,,,,,,
630569,R,2020,182,164,away,2020-09-25 23:10:00+00:00,,S,1,9,,,2020-09-25 23:10:00+00:00,,,,,,,
630570,R,2020,182,164,away,2020-09-26 23:10:00+00:00,,S,1,9,,,2020-09-26 23:10:00+00:00,,,,,,,
630573,R,2020,182,164,away,2020-09-27 19:10:00+00:00,,S,1,9,,,2020-09-27 19:10:00+00:00,,,,,,,
631641,R,2020,176,161,home,2020-07-24 23:10:00+00:00,,F,1,9,3.0,0.0,2020-07-24 23:10:00+00:00,1.0,59.0,3.0,0.0,1.0,0.0,9.0
631642,R,2020,176,161,home,2020-07-25 17:05:00+00:00,,F,1,9,3.0,8.0,2020-07-25 17:05:00+00:00,2.0,58.0,6.0,8.0,1.0,1.0,9.0
631643,R,2020,176,161,home,2020-07-26 18:20:00+00:00,,F,1,9,9.0,1.0,2020-07-26 18:20:00+00:00,3.0,57.0,15.0,9.0,2.0,1.0,9.0
631592,R,2020,176,177,away,2020-07-27 22:40:00+00:00,,F,1,9,8.0,7.0,2020-07-27 22:40:00+00:00,4.0,56.0,23.0,16.0,3.0,1.0,9.0
631593,R,2020,176,177,away,2020-07-28 22:40:00+00:00,,F,1,9,8.0,5.0,2020-07-28 22:40:00+00:00,5.0,55.0,31.0,21.0,4.0,1.0,9.0
631594,R,2020,176,177,away,2020-07-29 22:40:00+00:00,,F,1,9,7.0,12.0,2020-07-29 22:40:00+00:00,6.0,54.0,38.0,33.0,4.0,2.0,9.0
631647,R,2020,176,167,home,2020-08-01 00:15:00+00:00,,F,1,9,6.0,3.0,2020-08-01 00:15:00+00:00,7.0,53.0,44.0,36.0,5.0,2.0,9.0
631622,R,2020,176,167,home,2020-08-02 00:15:00+00:00,,F,1,9,4.0,3.0,2020-08-02 00:15:00+00:00,8.0,52.0,48.0,39.0,6.0,2.0,9.0
631606,R,2020,176,167,home,2020-08-02 18:20:00+00:00,,F,1,9,2.0,1.0,2020-08-02 18:20:00+00:00,9.0,51.0,50.0,40.0,7.0,2.0,11.0
631645,R,2020,176,174,home,2020-08-04 00:15:00+00:00,,F,1,9,2.0,0.0,2020-08-04 00:15:00+00:00,10.0,50.0,52.0,40.0,8.0,2.0,9.0
631608,R,2020,176,174,home,2020-08-05 00:15:00+00:00,,F,1,9,5.0,4.0,2020-08-05 00:15:00+00:00,11.0,49.0,57.0,44.0,9.0,2.0,9.0
631417,R,2020,176,174,away,2020-08-06 00:05:00+00:00,,F,1,9,6.0,1.0,2020-08-06 00:05:00+00:00,12.0,48.0,63.0,45.0,10.0,2.0,9.0
631425,R,2020,176,174,away,2020-08-06 23:07:00+00:00,,F,1,9,2.0,13.0,2020-08-06 23:07:00+00:00,13.0,47.0,65.0,58.0,10.0,3.0,9.0
630996,R,2020,176,170,away,2020-08-08 00:15:00+00:00,,DE,1,9,,,2020-08-08 00:15:00+00:00,,,,,,,
630997,R,2020,176,170,away,2020-08-09 00:15:00+00:00,,S,1,9,,,2020-08-09 00:15:00+00:00,,,,,,,
630998,R,2020,176,170,away,2020-08-09 23:08:00+00:00,,S,1,9,,,2020-08-09 23:08:00+00:00,,,,,,,
631572,R,2020,176,171,away,2020-08-11 23:10:00+00:00,,S,1,9,,,2020-08-11 23:10:00+00:00,,,,,,,
631568,R,2020,176,171,away,2020-08-12 22:10:00+00:00,,S,1,9,,,2020-08-12 22:10:00+00:00,,,,,,,
631609,R,2020,176,161,home,2020-08-13 23:15:00+00:00,,S,1,9,,,2020-08-13 23:15:00+00:00,,,,,,,
631610,R,2020,176,161,home,2020-08-15 00:15:00+00:00,,S,1,9,,,2020-08-15 00:15:00+00:00,,,,,,,
631611,R,2020,176,161,home,2020-08-16 00:15:00+00:00,,S,1,9,,,2020-08-16 00:15:00+00:00,,,,,,,
631612,R,2020,176,161,home,2020-08-16 18:20:00+00:00,,S,1,9,,,2020-08-16 18:20:00+00:00,,,,,,,
631613,R,2020,176,170,home,2020-08-18 00:15:00+00:00,,S,1,9,,,2020-08-18 00:15:00+00:00,,,,,,,
631620,R,2020,176,170,home,2020-08-19 00:15:00+00:00,,S,1,9,,,2020-08-19 00:15:00+00:00,,,,,,,
631621,R,2020,176,170,home,2020-08-20 00:15:00+00:00,,S,1,9,,,2020-08-20 00:15:00+00:00,,,,,,,
631633,R,2020,176,163,home,2020-08-22 00:15:00+00:00,,S,1,9,,,2020-08-22 00:15:00+00:00,,,,,,,
631638,R,2020,176,163,home,2020-08-23 00:15:00+00:00,,S,1,9,,,2020-08-23 00:15:00+00:00,,,,,,,
631639,R,2020,176,163,home,2020-08-23 18:20:00+00:00,,S,1,9,,,2020-08-23 18:20:00+00:00,,,,,,,
631468,R,2020,176,173,away,2020-08-24 23:10:00+00:00,,S,1,9,,,2020-08-24 23:10:00+00:00,,,,,,,
631467,R,2020,176,173,away,2020-08-25 23:10:00+00:00,,S,1,9,,,2020-08-25 23:10:00+00:00,,,,,,,
631455,R,2020,176,173,away,2020-08-26 23:10:00+00:00,,S,1,9,,,2020-08-26 23:10:00+00:00,,,,,,,
631582,R,2020,176,177,away,2020-08-28 23:10:00+00:00,,S,1,9,,,2020-08-28 23:10:00+00:00,,,,,,,
631595,R,2020,176,177,away,2020-08-29 03:33:00+00:00,,S,2,7,,,2020-08-29 03:33:00+00:00,,,,,,,1.0
631581,R,2020,176,177,away,2020-08-29 20:10:00+00:00,,S,1,7,,,2020-08-29 20:10:00+00:00,,,,,,,
631584,R,2020,176,177,away,2020-08-30 17:10:00+00:00,,S,1,9,,,2020-08-30 17:10:00+00:00,,,,,,,
631109,R,2020,176,167,away,2020-09-01 23:05:00+00:00,,S,1,9,,,2020-09-01 23:05:00+00:00,,,,,,,
631111,R,2020,176,167,away,2020-09-02 23:05:00+00:00,,S,1,9,,,2020-09-02 23:05:00+00:00,,,,,,,
631112,R,2020,176,167,away,2020-09-03 17:35:00+00:00,,S,1,9,,,2020-09-03 17:35:00+00:00,,,,,,,
631644,R,2020,176,170,home,2020-09-05 00:15:00+00:00,,S,1,9,,,2020-09-05 00:15:00+00:00,,,,,,,
631607,R,2020,176,170,home,2020-09-06 00:15:00+00:00,,S,1,9,,,2020-09-06 00:15:00+00:00,,,,,,,
631604,R,2020,176,170,home,2020-09-06 23:08:00+00:00,,S,1,9,,,2020-09-06 23:08:00+00:00,,,,,,,
631605,R,2020,176,170,home,2020-09-07 20:10:00+00:00,,S,1,9,,,2020-09-07 20:10:00+00:00,,,,,,,
631615,R,2020,176,177,home,2020-09-09 00:15:00+00:00,,S,1,9,,,2020-09-09 00:15:00+00:00,,,,,,,
631616,R,2020,176,177,home,2020-09-10 00:15:00+00:00,,S,1,9,,,2020-09-10 00:15:00+00:00,,,,,,,
631634,R,2020,176,177,home,2020-09-11 00:15:00+00:00,,S,1,9,,,2020-09-11 00:15:00+00:00,,,,,,,
631284,R,2020,176,161,away,2020-09-12 00:10:00+00:00,,S,1,9,,,2020-09-12 00:10:00+00:00,,,,,,,
631285,R,2020,176,161,away,2020-09-12 23:10:00+00:00,,S,1,9,,,2020-09-12 23:10:00+00:00,,,,,,,
631286,R,2020,176,161,away,2020-09-13 18:10:00+00:00,,S,1,9,,,2020-09-13 18:10:00+00:00,,,,,,,
631618,R,2020,176,171,home,2020-09-16 00:15:00+00:00,,S,1,9,,,2020-09-16 00:15:00+00:00,,,,,,,
631619,R,2020,176,171,home,2020-09-17 00:15:00+00:00,,S,1,9,,,2020-09-17 00:15:00+00:00,,,,,,,
631629,R,2020,176,165,home,2020-09-19 00:15:00+00:00,,S,1,9,,,2020-09-19 00:15:00+00:00,,,,,,,
631632,R,2020,176,165,home,2020-09-20 00:15:00+00:00,,S,1,9,,,2020-09-20 00:15:00+00:00,,,,,,,
631617,R,2020,176,165,home,2020-09-20 18:20:00+00:00,,S,1,9,,,2020-09-20 18:20:00+00:00,,,,,,,
631087,R,2020,176,167,away,2020-09-21 23:05:00+00:00,,S,1,9,,,2020-09-21 23:05:00+00:00,,,,,,,
631088,R,2020,176,167,away,2020-09-22 23:05:00+00:00,,S,1,9,,,2020-09-22 23:05:00+00:00,,,,,,,
631089,R,2020,176,167,away,2020-09-23 23:05:00+00:00,,S,1,9,,,2020-09-23 23:05:00+00:00,,,,,,,
631099,R,2020,176,167,away,2020-09-24 23:05:00+00:00,,S,1,9,,,2020-09-24 23:05:00+00:00,,,,,,,
631486,R,2020,176,163,away,2020-09-26 00:10:00+00:00,,S,1,9,,,2020-09-26 00:10:00+00:00,,,,,,,
631487,R,2020,176,163,away,2020-09-26 23:10:00+00:00,,S,1,9,,,2020-09-26 23:10:00+00:00,,,,,,,
631488,R,2020,176,163,away,2020-09-27 19:10:00+00:00,,S,1,9,,,2020-09-27 19:10:00+00:00,,,,,,,
631589,R,2020,177,173,home,2020-07-24 22:10:00+00:00,,F,1,9,7.0,1.0,2020-07-24 22:10:00+00:00,1.0,59.0,7.0,1.0,1.0,0.0,9.0
631603,R,2020,177,173,home,2020-07-25 21:10:00+00:00,,F,1,9,4.0,6.0,2020-07-25 21:10:00+00:00,2.0,58.0,11.0,7.0,1.0,1.0,9.0
631591,R,2020,177,173,home,2020-07-26 17:10:00+00:00,,F,1,9,2.0,3.0,2020-07-26 17:10:00+00:00,3.0,57.0,13.0,10.0,1.0,2.0,9.0
631592,R,2020,177,176,home,2020-07-27 22:40:00+00:00,,F,1,9,7.0,8.0,2020-07-27 22:40:00+00:00,4.0,56.0,20.0,18.0,1.0,3.0,9.0
631593,R,2020,177,176,home,2020-07-28 22:40:00+00:00,,F,1,9,5.0,8.0,2020-07-28 22:40:00+00:00,5.0,55.0,25.0,26.0,1.0,4.0,9.0
631594,R,2020,177,176,home,2020-07-29 22:40:00+00:00,,F,1,9,12.0,7.0,2020-07-29 22:40:00+00:00,6.0,54.0,37.0,33.0,2.0,4.0,9.0
631480,R,2020,177,173,away,2020-07-31 23:10:00+00:00,,F,1,9,2.0,7.0,2020-07-31 23:10:00+00:00,7.0,53.0,39.0,40.0,2.0,5.0,9.0
631469,R,2020,177,173,away,2020-08-02 03:33:00+00:00,,F,2,7,4.0,0.0,2020-08-02 03:33:00+00:00,8.0,52.0,43.0,40.0,3.0,5.0,7.0
631470,R,2020,177,173,away,2020-08-02 16:10:00+00:00,,F,1,7,4.0,3.0,2020-08-02 16:10:00+00:00,9.0,51.0,47.0,43.0,4.0,5.0,7.0
631596,R,2020,177,171,home,2020-08-03 22:40:00+00:00,,F,1,9,3.0,2.0,2020-08-03 22:40:00+00:00,10.0,50.0,50.0,45.0,5.0,5.0,9.0
631597,R,2020,177,171,home,2020-08-04 22:10:00+00:00,,F,1,9,2.0,4.0,2020-08-04 22:10:00+00:00,11.0,49.0,52.0,49.0,5.0,6.0,9.0
631570,R,2020,177,171,away,2020-08-05 23:10:00+00:00,,F,1,9,0.0,2.0,2020-08-05 23:10:00+00:00,12.0,48.0,52.0,51.0,5.0,7.0,9.0
631571,R,2020,177,171,away,2020-08-06 22:10:00+00:00,,F,1,9,0.0,13.0,2020-08-06 22:10:00+00:00,13.0,47.0,52.0,64.0,5.0,8.0,9.0
631295,R,2020,177,161,away,2020-08-08 00:10:00+00:00,,I,1,9,,,2020-08-08 00:10:00+00:00,,,,,,,7.0
631296,R,2020,177,161,away,2020-08-08 23:10:00+00:00,,S,1,9,,,2020-08-08 23:10:00+00:00,,,,,,,
631297,R,2020,177,161,away,2020-08-09 18:10:00+00:00,,S,1,9,,,2020-08-09 18:10:00+00:00,,,,,,,
631598,R,2020,177,174,home,2020-08-11 22:40:00+00:00,,S,1,9,,,2020-08-11 22:40:00+00:00,,,,,,,
631599,R,2020,177,174,home,2020-08-12 22:40:00+00:00,,S,1,9,,,2020-08-12 22:40:00+00:00,,,,,,,
631600,R,2020,177,167,home,2020-08-13 21:10:00+00:00,,S,1,9,,,2020-08-13 21:10:00+00:00,,,,,,,
631601,R,2020,177,167,home,2020-08-14 23:10:00+00:00,,S,1,9,,,2020-08-14 23:10:00+00:00,,,,,,,
631602,R,2020,177,167,home,2020-08-15 22:10:00+00:00,,S,1,9,,,2020-08-15 22:10:00+00:00,,,,,,,
631590,R,2020,177,167,home,2020-08-16 17:10:00+00:00,,S,1,9,,,2020-08-16 17:10:00+00:00,,,,,,,
631422,R,2020,177,174,away,2020-08-19 00:05:00+00:00,,S,1,9,,,2020-08-19 00:05:00+00:00,,,,,,,
631418,R,2020,177,174,away,2020-08-20 00:05:00+00:00,,S,1,9,,,2020-08-20 00:05:00+00:00,,,,,,,
630986,R,2020,177,170,away,2020-08-21 00:15:00+00:00,,S,1,9,,,2020-08-21 00:15:00+00:00,,,,,,,
630990,R,2020,177,170,away,2020-08-22 00:15:00+00:00,,S,1,9,,,2020-08-22 00:15:00+00:00,,,,,,,
630991,R,2020,177,170,away,2020-08-23 00:15:00+00:00,,S,1,9,,,2020-08-23 00:15:00+00:00,,,,,,,
630976,R,2020,177,170,away,2020-08-23 18:15:00+00:00,,S,1,9,,,2020-08-23 18:15:00+00:00,,,,,,,
631301,R,2020,177,161,away,2020-08-25 00:10:00+00:00,,S,1,9,,,2020-08-25 00:10:00+00:00,,,,,,,
631302,R,2020,177,161,away,2020-08-26 00:10:00+00:00,,S,1,9,,,2020-08-26 00:10:00+00:00,,,,,,,
631303,R,2020,177,161,away,2020-08-27 00:10:00+00:00,,S,1,9,,,2020-08-27 00:10:00+00:00,,,,,,,
631290,R,2020,177,161,away,2020-08-28 00:10:00+00:00,,S,1,9,,,2020-08-28 00:10:00+00:00,,,,,,,
631582,R,2020,177,176,home,2020-08-28 23:10:00+00:00,,S,1,9,,,2020-08-28 23:10:00+00:00,,,,,,,
631595,R,2020,177,176,home,2020-08-29 03:33:00+00:00,,S,2,7,,,2020-08-29 03:33:00+00:00,,,,,,,1.0
631581,R,2020,177,176,home,2020-08-29 20:10:00+00:00,,S,1,7,,,2020-08-29 20:10:00+00:00,,,,,,,
631584,R,2020,177,176,home,2020-08-30 17:10:00+00:00,,S,1,9,,,2020-08-30 17:10:00+00:00,,,,,,,
631585,R,2020,177,170,home,2020-08-31 22:40:00+00:00,,S,1,9,,,2020-08-31 22:40:00+00:00,,,,,,,
631586,R,2020,177,170,home,2020-09-01 22:40:00+00:00,,S,1,9,,,2020-09-01 22:40:00+00:00,,,,,,,
631587,R,2020,177,170,home,2020-09-02 22:40:00+00:00,,S,1,9,,,2020-09-02 22:40:00+00:00,,,,,,,
631113,R,2020,177,167,away,2020-09-04 23:05:00+00:00,,S,1,9,,,2020-09-04 23:05:00+00:00,,,,,,,
631115,R,2020,177,167,away,2020-09-05 23:05:00+00:00,,S,1,9,,,2020-09-05 23:05:00+00:00,,,,,,,
631116,R,2020,177,167,away,2020-09-06 17:35:00+00:00,,S,1,9,,,2020-09-06 17:35:00+00:00,,,,,,,
631615,R,2020,177,176,away,2020-09-09 00:15:00+00:00,,S,1,9,,,2020-09-09 00:15:00+00:00,,,,,,,
631616,R,2020,177,176,away,2020-09-10 00:15:00+00:00,,S,1,9,,,2020-09-10 00:15:00+00:00,,,,,,,
631634,R,2020,177,176,away,2020-09-11 00:15:00+00:00,,S,1,9,,,2020-09-11 00:15:00+00:00,,,,,,,
630985,R,2020,177,170,away,2020-09-12 00:15:00+00:00,,S,1,9,,,2020-09-12 00:15:00+00:00,,,,,,,
630988,R,2020,177,170,away,2020-09-13 00:15:00+00:00,,S,1,9,,,2020-09-13 00:15:00+00:00,,,,,,,
630961,R,2020,177,170,away,2020-09-13 18:15:00+00:00,,S,1,9,,,2020-09-13 18:15:00+00:00,,,,,,,
631588,R,2020,177,167,home,2020-09-14 22:40:00+00:00,,S,1,9,,,2020-09-14 22:40:00+00:00,,,,,,,
631574,R,2020,177,167,home,2020-09-15 22:40:00+00:00,,S,1,9,,,2020-09-15 22:40:00+00:00,,,,,,,
631575,R,2020,177,167,home,2020-09-16 22:40:00+00:00,,S,1,9,,,2020-09-16 22:40:00+00:00,,,,,,,
631576,R,2020,177,163,home,2020-09-18 23:10:00+00:00,,S,1,9,,,2020-09-18 23:10:00+00:00,,,,,,,
631577,R,2020,177,163,home,2020-09-19 22:10:00+00:00,,S,1,9,,,2020-09-19 22:10:00+00:00,,,,,,,
631578,R,2020,177,163,home,2020-09-20 17:10:00+00:00,,S,1,9,,,2020-09-20 17:10:00+00:00,,,,,,,
631579,R,2020,177,161,home,2020-09-21 22:40:00+00:00,,S,1,9,,,2020-09-21 22:40:00+00:00,,,,,,,
631580,R,2020,177,161,home,2020-09-22 22:40:00+00:00,,S,1,9,,,2020-09-22 22:40:00+00:00,,,,,,,
631583,R,2020,177,161,home,2020-09-23 22:40:00+00:00,,S,1,9,,,2020-09-23 22:40:00+00:00,,,,,,,
631246,R,2020,177,165,away,2020-09-26 00:10:00+00:00,,S,1,9,,,2020-09-26 00:10:00+00:00,,,,,,,
631245,R,2020,177,165,away,2020-09-26 23:10:00+00:00,,S,1,9,,,2020-09-26 23:10:00+00:00,,,,,,,
631244,R,2020,177,165,away,2020-09-27 19:10:00+00:00,,S,1,9,,,2020-09-27 19:10:00+00:00,,,,,,,
631563,R,2020,171,174,home,2020-07-24 23:10:00+00:00,,F,1,9,2.0,0.0,2020-07-24 23:10:00+00:00,1.0,59.0,2.0,0.0,1.0,0.0,9.0
631565,R,2020,171,174,home,2020-07-25 21:10:00+00:00,,F,1,9,2.0,3.0,2020-07-25 21:10:00+00:00,2.0,58.0,4.0,3.0,1.0,1.0,10.0
631566,R,2020,171,174,home,2020-07-26 17:10:00+00:00,,F,1,9,9.0,2.0,2020-07-26 17:10:00+00:00,3.0,57.0,13.0,5.0,2.0,1.0,9.0
631567,R,2020,171,163,home,2020-07-28 03:33:00+00:00,,F,2,9,5.0,3.0,2020-07-28 03:33:00+00:00,4.0,56.0,18.0,8.0,3.0,1.0,9.0
631573,R,2020,171,163,home,2020-07-28 19:40:00+00:00,,F,1,9,4.0,3.0,2020-07-28 19:40:00+00:00,5.0,55.0,22.0,11.0,4.0,1.0,9.0
631569,R,2020,171,163,home,2020-07-29 22:10:00+00:00,,F,1,9,0.0,4.0,2020-07-29 22:10:00+00:00,6.0,54.0,22.0,15.0,4.0,2.0,9.0
631271,R,2020,171,165,away,2020-07-30 23:07:00+00:00,,F,1,9,2.0,0.0,2020-07-30 23:07:00+00:00,7.0,53.0,24.0,15.0,5.0,2.0,9.0
631272,R,2020,171,165,away,2020-08-01 00:10:00+00:00,,F,1,9,1.0,4.0,2020-08-01 00:10:00+00:00,8.0,52.0,25.0,19.0,5.0,3.0,9.0
631273,R,2020,171,165,away,2020-08-01 23:10:00+00:00,,F,1,9,0.0,3.0,2020-08-01 23:10:00+00:00,9.0,51.0,25.0,22.0,5.0,4.0,9.0
631274,R,2020,171,165,away,2020-08-02 18:10:00+00:00,,F,1,9,1.0,3.0,2020-08-02 18:10:00+00:00,10.0,50.0,26.0,25.0,5.0,5.0,9.0
631596,R,2020,171,177,away,2020-08-03 22:40:00+00:00,,F,1,9,2.0,3.0,2020-08-03 22:40:00+00:00,11.0,49.0,28.0,28.0,5.0,6.0,9.0
631597,R,2020,171,177,away,2020-08-04 22:10:00+00:00,,F,1,9,4.0,2.0,2020-08-04 22:10:00+00:00,12.0,48.0,32.0,30.0,6.0,6.0,9.0
631570,R,2020,171,177,home,2020-08-05 23:10:00+00:00,,F,1,9,2.0,0.0,2020-08-05 23:10:00+00:00,13.0,47.0,34.0,30.0,7.0,6.0,9.0
631571,R,2020,171,177,home,2020-08-06 22:10:00+00:00,,F,1,9,13.0,0.0,2020-08-06 22:10:00+00:00,14.0,46.0,47.0,30.0,8.0,6.0,9.0
631504,R,2020,171,163,away,2020-08-08 00:10:00+00:00,,I,1,9,,,2020-08-08 00:10:00+00:00,,,,,,,8.0
631503,R,2020,171,163,away,2020-08-08 18:10:00+00:00,,S,1,9,,,2020-08-08 18:10:00+00:00,,,,,,,
631506,R,2020,171,163,away,2020-08-09 18:10:00+00:00,,S,1,9,,,2020-08-09 18:10:00+00:00,,,,,,,
631572,R,2020,171,176,home,2020-08-11 23:10:00+00:00,,S,1,9,,,2020-08-11 23:10:00+00:00,,,,,,,
631568,R,2020,171,176,home,2020-08-12 22:10:00+00:00,,S,1,9,,,2020-08-12 22:10:00+00:00,,,,,,,
631476,R,2020,171,173,away,2020-08-14 23:10:00+00:00,,S,1,9,,,2020-08-14 23:10:00+00:00,,,,,,,
631477,R,2020,171,173,away,2020-08-15 22:10:00+00:00,,S,1,9,,,2020-08-15 22:10:00+00:00,,,,,,,
631479,R,2020,171,173,away,2020-08-16 17:10:00+00:00,,S,1,9,,,2020-08-16 17:10:00+00:00,,,,,,,
631114,R,2020,171,167,away,2020-08-18 23:05:00+00:00,,S,1,9,,,2020-08-18 23:05:00+00:00,,,,,,,
631120,R,2020,171,167,away,2020-08-19 23:05:00+00:00,,S,1,9,,,2020-08-19 23:05:00+00:00,,,,,,,
631118,R,2020,171,167,away,2020-08-20 23:05:00+00:00,,S,1,9,,,2020-08-20 23:05:00+00:00,,,,,,,
631548,R,2020,171,173,home,2020-08-21 23:10:00+00:00,,S,1,9,,,2020-08-21 23:10:00+00:00,,,,,,,
631564,R,2020,171,173,home,2020-08-22 23:10:00+00:00,,S,1,9,,,2020-08-22 23:10:00+00:00,,,,,,,
631551,R,2020,171,173,home,2020-08-23 17:10:00+00:00,,S,1,9,,,2020-08-23 17:10:00+00:00,,,,,,,
631552,R,2020,171,165,home,2020-08-24 23:10:00+00:00,,S,1,9,,,2020-08-24 23:10:00+00:00,,,,,,,
631553,R,2020,171,165,home,2020-08-25 23:10:00+00:00,,S,1,9,,,2020-08-25 23:10:00+00:00,,,,,,,
631554,R,2020,171,165,home,2020-08-26 23:10:00+00:00,,S,1,9,,,2020-08-26 23:10:00+00:00,,,,,,,
630980,R,2020,171,170,away,2020-08-29 00:15:00+00:00,,S,1,9,,,2020-08-29 00:15:00+00:00,,,,,,,
630981,R,2020,171,170,away,2020-08-29 17:15:00+00:00,,S,1,9,,,2020-08-29 17:15:00+00:00,,,,,,,
630982,R,2020,171,170,away,2020-08-30 18:15:00+00:00,,S,1,9,,,2020-08-30 18:15:00+00:00,,,,,,,
631414,R,2020,171,174,away,2020-09-01 00:05:00+00:00,,S,1,9,,,2020-09-01 00:05:00+00:00,,,,,,,
